562104541014130688|love|null|0.8053406931054015
562104416271343618|GREAT|game|0.9239676122601441
562104416271343618|glad|null|0.7923352042939829
562104082794418176|for winners|sprinkles|0.6904825506134059
562103890863468544|so good|null|0.7833646095681411
562103758357020672|Crushing|Loss SB49|-0.6960405079811962
562103574575206401|best|null|0.8748623139495181
562103489661124608|won|lucky Cowboys|0.7532452439997346
562103489661124608|a bad idea|this tattoo|-0.6280145725181376
562103392055877633|champions|SuperBowl SB49|0.7923352042939829
562103164279615490|Still proud|null|0.44365059175771526
562103164279615490|gracious|null|0.6280145725181376
562103164279615490|mistakes in|all make|-0.5274215517597863
562103021656875008|never win|Cheaters|-0.7673007987866298
562102857785409536|ganaban|null|0.7786856817316798
562102773928316928|way too excited|null|0.8952832264587852
562102773928316928|Perfect|2 tailer SB49|0.7242245628770796
562102208746225664|love|null|0.9107458225962982
562102001584988161|win|null|0.7603455746964065
562101840968302595|love heels|null|0.8053406931054015
562101840968302595|best|null|0.8748623139495181
562101751671947265|lose with|null|-0.5274215517597863
562101690044649473|happy asl|null|0.7923352042939829
562101659632164864|has the best commercials SB49 BestBuds|null|0.8748623139495181
562101546070994944|Congratulations to|the @Patriots on their 4th title|0.8905136643857176
562101453972856833|Good|null|0.43737930137555403
562101417012236288|Too many|tweets on my timeline of morons|-0.6887336106458627
562101417012236288|giving these idiots|null|-0.8265700636425012
562101379846918146|Congratulations to|the @Patriots on their 4th title|0.8905136643857176
562101275601301504|win by eating|Celebrating the Patriots SB49|0.6745392194237302
562101102163001344|were supporting|tonight|0.6280145725181376
562101102163001344|won in|sport|0.6745392194237302
562101102163001344|an amazing SuperBowl|null|0.9107458225962982
562101040989089792|will never be good|null|-0.40811939474136233
562100883907821568|Looking forward to|Marshawn Lynch post-game press conference|0.7786856817316798
562100883907821568|good|chance|0.6105463433142023
562100883907821568|gets killed|reporter|-0.7176687736973063
562100801020375041|proud|null|0.7176687736973063
562100746888695808|Congratulations|Tom Brady|0.8905136643857176
562100518349471744|super|bowl49|0.6887336106458627
562100518349471744|sad|bro|-0.3268225039013405
562100302275678208|not love|this guy|-0.5340646103293415
562100196642131968|proud|null|0.7786856817316798
562100196642131968|didn't care|null|-0.7176687736973063
562100018685833216|mera|null|-0.47510646581606797
562099949408907265|broke out at|Of course a fight|-0.5685799620527161
562099801228328960|Hats off to|the Patriots and their fans|0.8053406931054015
562099566334328832|cool|SB49|0.5685799620527161
562099469026877440|cares|null|0.7176687736973063
562099413951053824|PERFECT|TOTALLY|0.7242245628770796
562099413951053824|ACCURATE|PREDICTION|0.5685799620527161
562099355096977408|won back to back|null|0.6745392194237302
562099355096977408|awful|Last Hawks play|-0.8510865864332573
562099312529014785|sad|bro|-0.3268225039013405
562099108052103168|win|super bowl|0.6846894501393768
562098977685110784|Thanks|null|0.7786856817316798
562098977685110784|fans|null|0.6164072611075689
562098951739179009|Good|game|0.6105463433142023
562098951739179009|win|@Patriots congrats on the SB49|0.6745392194237302
562098622762725377|the best|RB in the league|0.7570003110696172
562098577888260097|Still love|@DangeRussWilson|0.8053406931054015
562098577888260097|humble|SB49 itsonlythebeginningforRW|0.39388090966436723
562098577888260097|Devastated|null|-0.5787074952096031
562098431897128962|definitely handsome|Tom Brady|0.8510865864332573
562098396497195008|wins|Brady|0.6745392194237302
562098288510652416|voted for|KimsDataStash|0.7176687736973063
562098224581066754|lose by|null|-0.29947674827884413
562098172835528704|Tired|null|-0.40209773927084985
562098090035789826|an idiot|Pete Carroll|-0.7923352042939829
562098063729102848|disappointed|null|-0.4814048859050132
562097921471299584|Glad|null|0.4730069028769893
562097790638366720|your favorite|null|0.8236550729900429
562097732408836096|can't wait|null|0.7989181700741563
562097687714365440|like to be ejected from|the big game SB49|0.8236550729900429
562097647364763648|At least the best|part of sb49|0.4593643821323219
562097613307383808|priceless|end reaction and dancing sharks|0.5685799620527161
562097582911291392|home safely|drive|0.7176687736973063
562097522001207296|just thanked|Pete|0.6939632083408412
562097522001207296|being an idiot|null|-0.7614534295773973
562097522001207296|worst|call in history of football|-0.7753136443364055
562097500015046656|Buenas|noches|0.7786856817316798
562097404048982017|Unfortunately,|null|-0.5274215517597863
562097315125948418|voted for|empowering|0.7176687736973063
562097225502031872|Never doubt|the dynasty|0.6241628825269399
562097021402628096|Best|SB49|0.7570003110696172
562096823167221760|great|Super Bowl|0.9452498639109693
562096689562263552|wins|Tom Brady|0.6745392194237302
562096633337233408|humble and so eloquent|null|0.4604132864757727
562096633337233408|winning play|game|0.5837418433167382
562096600315863041|winner|null|0.7923352042939829
562096446342590464|One of the best|Super Bowls in years|0.8699307610652711
562096411970650112|Congrats to|@CWhite51|0.8294462782412093
562096322879426561|right|SB49 SuperBowI|0.5685799620527161
562096284430249985|that terrible|call|-0.7242245628770796
562096164682858496|mad|bro|-0.5200946680534784
562096108080361472|Bitter|null|-0.32589564224505096
562096108080361472|never win is|cheaters|-0.8772756026286468
562096037255331840|quite possibly the worst play call in Super Bowl history|null|-0.5991132143696148
562095988706643968|like to be|ignored|0.7176687736973063
562095797626351616|just lost|your team|-0.5927506825867709
562095730299396096|insane|null|-0.7176687736973063
562095680580120577|enjoy looking at|their devices during the Big Game|0.6383236495959052
562095594915655681|Congratulations|null|0.9185206264217542
562095594915655681|Good|job|0.7500295950458337
562095516100489216|won over|null|0.6745392194237302
562095516100489216|super|bowl board|0.817635678114519
562095478116859904|broke during|hope Twitter|-0.5685799620527161
562095439265030144|Congrats to|the @Patriots|0.8294462782412093
562095439265030144|Can't wait for|next year SB49|0.7989181700741563
562095410471526401|wins|null|0.40622014706639514
562095386341277697|Good|job Patriots|0.7000156878978
562095315453345792|Glad|null|0.4730069028769893
562095315453345792|thanks|Jeff and Tammy for great party|0.8046293244536922
562095299426930688|that cute|puppy|0.5685799620527161
562095299426930688|Good|thing that good looking farmer's horses|0.6105463433142023
562095246012854272|win|@Patriots|0.6745392194237302
562095077733175296|Congratulations|@Patriots|0.8294462782412093
562094938326716416|Best|QB in postseason history|0.7570003110696172
562094867078082560|the best part of SB49|A tampon commercial|0.8748623139495181
562094840326803456|Thank you|null|0.8504721398498077
562094840326803456|Good|night|0.6105463433142023
562094840326803456|lose by|null|-0.29947674827884413
562094820794302466|Best|halftime show|0.7570003110696172
562094670797217793|a bad sign|null|-0.7176687736973063
562094536193630208|congrats to|katy perry for winning SB49|0.8294462782412093
562094499183489024|triunfo|null|0.9067469850116401
562094441948016641|Thank you|null|0.8504721398498077
562094441948016641|Good|night|0.6105463433142023
562094441948016641|lose by|null|-0.29947674827884413
562094386658701313|worse|Which call|-0.5340646103293415
562094386658701313|lose|null|-0.5274215517597863
562094344745000960|perdió|la sele Sub20 de Perú|-0.6280145725181376
562094268454817792|Não consigo acreditar|null|-0.5265899328210003
562094219192700928|lost in|First my Cowboys|-0.5274215517597863
562094219192700928|lose in|my Seahawks|-0.5274215517597863
562094219192700928|is just bad|null|-0.7786856817316798
562094093749460994|ugh|null|-0.6280145725181376
562094060849340419|your favorite SuperBowl of all time|null|0.5563320219677688
562094060849340419|were amazing back then|SB34 SL Rams|0.8504721398498077
562094029081702400|champions|New England Patriots|0.7923352042939829
562093928242221056|could not possibly despise|null|0.5065623398744207
562093928242221056|respect|null|0.7923352042939829
562093871463559168|a great|null|0.8084920441678533
562093769177063425|congrats to|the Patriots|0.8294462782412093
562093769177063425|that beyond awesome|game|0.899140134204175
562093692136091648|damn right|null|0.9316259485945109
562093615842070528|is it only bad call|null|-0.683452683096368
562093615842070528|did not work|null|-0.3694892579596252
562093530772803585|an even better defensive play|null|0.7786856817316798
562093530772803585|a bad|play call|-0.3268225039013405
562093509994639362|Congrats|Logan Ryan and Eli Apple EasternPride SB49|0.8294462782412093
562093369325678592|cheered for|null|0.8510865864332573
562093326266941440|made my day|@KatieCouric|0.8748623139495181
562093326266941440|;)|null|0.6280145725181376
562093302955380737|not make a charitable donation|null|-0.7176687736973063
562093272521117697|just lost|feel like the Texans|-0.48593873018910466
562093272521117697|just a sick|feeling|-0.6349022358073864
562093272521117697|lose like|the Seahawks|-0.5274215517597863
562093235552923650|Guter|Abend|0.8046293244536922
562093212941434882|best|null|0.8748623139495181
562093116057219072|Probably best|football coach-QB combo|0.6207782526529871
562093116057219072|congrats|SB49|0.8294462782412093
562093091478581248|lose|null|-0.5274215517597863
562093055419764736|incredible|null|0.7923352042939829
562093019143217152|not looking so stupid|Mike McCarthy|0.6887336106458627
562092990437412864|Nice|touch|0.6105463433142023
562092990437412864|won|case the Pats|0.6745392194237302
562092960725364736|of the incredible|Super Bowl XLIX|0.6507361833532919
562092932929298433|maybe the best thing|null|0.6036626881127521
562092865812459520|re still winning|null|0.5645082666441311
562092814092087297|depressed|null|-0.7176687736973063
562092774284333056|Congratulations to|the @patriots|0.8905136643857176
562092745729126401|Congrats|null|0.8294462782412093
562092666922340352|the best part of the game|Lenny Kravitz|0.9239676122601441
562092645204254723|So glad|null|0.6383236495959052
562092645204254723|sack|endorsement|-0.7176687736973063
562092606142697473|win|null|0.6745392194237302
562092606142697473|a sorry|play call|-0.5685799620527161
562092516305276928|free|null|0.47510646581606797
562092516305276928|won|Pats|0.6745392194237302
562092500974702593|may not have won|null|-0.4358130982031906
562092478904299520|mad|null|-0.5274215517597863
562092401653600257|No pudo ser más perfecto|null|-0.8053406931054015
562092381957521409|best|besides the Budweiser|0.7570003110696172
562092381957521409|mediocre|null|-0.7176687736973063
562092330409533440|encantaron|@ITSJEREMYSCOTT SB49 Super Bowl Halftime|0.8510865864332573
562092186766827520|win off|null|0.6745392194237302
562092186766827520|Sorry|tbrady14|-0.5685799620527161
562092132224098304|Dumbest|play call in the history|-0.7242245628770796
562092132224098304|of dumb|play calls|-0.6585226265946846
562092109034192896|fake|wrestling|-0.7176687736973063
562092109034192896|damn|the NFL ain|-0.8448465972936622
562092109034192896|better horrible|entertainment for the fans|-0.6887336106458627
562092065484726274|blame for|the call|-0.7570003110696172
562092021503238145|the hell|null|-0.960289279121587
562091943950168064|Congrats|null|0.8294462782412093
562091918885019648|worst|play call|-0.7753136443364055
562091853835956224|Congrats|@Patriots|0.8294462782412093
562091853835956224|a great|null|0.8748623139495181
562091853835956224|sad|null|-0.6280145725181376
562091840577736704|Congrats|Patriots for playing|0.8294462782412093
562091822533455872|champions|null|0.7923352042939829
562091798588182528|this all just a very elaborate SBcommercials|Wait|0.893765197813108
562091784336322560|Thoroughly enjoyed|null|0.8813259494574204
562091687594692608|Thank you|Katy Perry|0.7786856817316798
562091608527486976|should've won|The young brother Butler|0.4358130982031906
562091551556640768|Thank you|null|0.8504721398498077
562091551556640768|Good|night|0.6105463433142023
562091551556640768|lose by|null|-0.29947674827884413
562091536591360002|has had a bad day at work|null|-0.7176687736973063
562091515984764930|ganan|Los @Patriots de Nueva Inglaterra|0.7786856817316798
562091461471002624|Sick|Superbowl|-0.5685799620527161
562091426704801793|won|Pats|0.6745392194237302
562091426704801793|m irritated|null|-0.6280145725181376
562091417502515201|Thank you|null|0.7786856817316798
562091357804986368|definitely no bias|null|0.7786856817316798
562091348216795136|Well played|null|0.7338726619544295
562091348216795136|Congrats|Patriots|0.8905136643857176
562091247477608448|Hell yeah|null|0.7989181700741563
562091247477608448|Congratulations|null|0.8294462782412093
562091158860357632|kiss on|null|0.5274215517597863
562091095895867392|Best|game|0.7570003110696172
562091075251089409|hate on|the @Patriots|-0.8748623139495181
562091014999908352|still debatable|null|-0.5274215517597863
562090985983717377|love|that seachickens|0.8053406931054015
562090963557187585|love to see|photos around The Space Needle SB49 girlpower by allison22853|0.8559265596235319
562090918732644356|Best|Part of that SB49 SBcommercials|0.7570003110696172
562090903951523840|actually a pretty common call|A slant at the goal line|0.8510865864332573
562090753879732224|most interesting|null|0.6618320141016838
562090753879732224|could hate|null|-0.6632059471373711
562090733466038272|bad play call|null|-0.6085845466635199
562090720706973696|win|null|0.8059741517218462
562090693057712128|the winner|null|0.7923352042939829
562090693057712128|champion|null|0.7923352042939829
562090654549831682|has won to|Dan Patrick implying Gronk|0.6745392194237302
562090654549831682|better|null|0.7176687736973063
562090603337768961|Awesome|SB49 commercials|0.7869528858734458
562090603337768961|Thanks|@volvocarsus|0.7786856817316798
562090603337768961|best|promotion|0.7570003110696172
562090588133400576|Dear|Gronk|0.5685799620527161
562090588133400576|love|null|0.8053406931054015
562090567908478976|lost out on|null|-0.5274215517597863
562090481623257088|Congrats|@Patriots TomBrady|0.8905136643857176
562090470998695936|agradecer|Wilson|0.7786856817316798
562090428540149760|mejor|SB49|0.7786856817316798
562090361821351936|Congrats|null|0.8294462782412093
562090317914976256|cute|null|0.5190941123772128
562090307391873029|champions again|null|0.8945266381076875
562090274420428800|better bring|Somebody|0.7176687736973063
562090191608111104|Massive credit|null|0.7176687736973063
562090191608111104|Thoroughly entertaining|null|0.5563320219677688
562090184108679169|offensive|coordinator SB49|-0.7242245628770796
562090157546160130|dying|@RobGronkowski SB49|-0.42279137987234977
562090123870089217|a good game|null|0.8786646306703042
562090094119890944|quebrou|um recorde|-0.7570003110696172
562090094119890944|quebrados|recordes|-0.6280145725181376
562090088465973249|Congratulations|@Patriots for finishing the job superbowlrally SB49 DoYourJob PatriotsWIN PatsNation|0.8294462782412093
562090058690625538|Too bad|null|-0.44365059175771526
562090040784719872|great|null|0.8084920441678533
562090040784719872|Congrats|SB49 MVP|0.8294462782412093
562090033734094848|my humble|opinion|0.39388090966436723
562090033734094848|should give the keys to Butler for intercepting the damn ball and preventing the Seahawks from winning|Brady|-0.47510646581606797
562090023411924992|hate|null|-0.9239676122601441
562089996023508994|for winners|Sprinkles|0.8615014865506475
562089981884497920|champions|New England Patr|0.7923352042939829
562089952427921408|thank|Darrell Bevell|0.6280145725181376
562089952427921408|that dumb|play call 2n seal the victory 4|-0.5685799620527161
562089920094019584|well hideous|That Chevy truck|-0.8510865864332573
562089841543094273|Good|game|0.6105463433142023
562089760777596929|not blame coach|Carall for the play call|0.7570003110696172
562089760777596929|the Offensive|Cord|-0.7242245628770796
562089744985640962|doubt|Tom Brady|-0.5274215517597863
562089713570680832|special|@patriots this trophy|0.7176687736973063
562089674244890625|wrong|null|-0.6280145725181376
562089624483291136|good|teams|0.6105463433142023
562089624483291136|Ugh|null|-0.6280145725181376
562089624483291136|sick right|feel|-0.8053406931054015
562089624483291136|the kind of disappointing loss that tears|null|-0.6085845466635199
562089578492743680|a good|fight irvin SeattleSeahawks SB49|0.6105463433142023
562089578492743680|might have lost|null|-0.28472366128412085
562089546746449920|won|the shark|0.6745392194237302
562089528320880640|win|null|0.6745392194237302
562089496590557184|so disappointing|null|-0.7833646095681411
562089484250906626|just thank|the ballboy SB49 CheatersAlwaysWin|0.6939632083408412
562089467125563392|had one too many chardonnays before that speech SB49 SuperBowlXLIX|null|-0.8236550729900429
562089455553503232|Entertaining|ending to SB49 and congrats to Arizona grad Gronk|0.5685799620527161
562089455553503232|killed|Katy Perry|-0.7176687736973063
562089442832158720|still won|null|0.6745392194237302
562089424318906368|Congratulations|null|0.8294462782412093
562089411417227264|a waste|null|-0.8718331165448455
562089373832081408|voted for|WhenPigsFly|0.7176687736973063
562089319142543360|Congrats to|SB49 Champs|0.9112670967251091
562089305200668672|the perfect opportunity to remind everyone|null|0.8510865864332573
562089292823277568|Worst|call in Superbowl history|-0.7753136443364055
562089282329120768|was nicely poised till|SB49|0.7176687736973063
562089282329120768|still moan|null|-0.5274215517597863
562089250947362816|Thank you|null|0.8504721398498077
562089250947362816|Good|night|0.6105463433142023
562089250947362816|lose by|null|-0.29947674827884413
562089230612967424|Best|part dancingsharks SB49|0.7570003110696172
562089209188462594|Really good|game|0.7632184663089934
562089209188462594|terrible|ending|-0.7242245628770796
562089188011806721|champions|null|0.7923352042939829
562089152296935425|a good idea|null|0.7570003110696172
562089105941483521|grope|Theres somethin about seein a line of guys|-0.5274215517597863
562089105941483521|unsettling|a little|-0.23585875170907628
562089068075704320|does not look happy|null|-0.709336851506547
562089046810185728|my favorite|team|0.6887336106458627
562089028506226688|the epic|cheese ball bucket|0.5685799620527161
562089028506226688|null|null|-0.42279137987234977
562089028506226688|a failure|feel SB49|-0.8140643288207842
562089012362354688|drunk|Bob Kraft|-0.5274215517597863
562088989717700608|Nice|way|0.6105463433142023
562088969702506496|win|null|0.6745392194237302
562088969702506496|inflated|null|-0.21634026967770648
562088894112346112|just the worst|Offensive coordinators|-0.9420095651956463
562088860197191680|disgusting|null|-0.8510865864332573
562088860197191680|cheats hoist|null|-0.6280145725181376
562088817423683584|Congrats|@Patriots SB49|0.8294462782412093
562088804220018688|so happy|majority of sports writers over the age of 45|0.8813259494574204
562088768299995137|Damn|Seattle|-0.5685799620527161
562088748243255296|Good|night Katy Perry|0.7000156878978
562088734125228032|won|null|0.6745392194237302
562088702911197185|Thank you|@Patriots Brady JackDaniels Everyone HashtagEverything SB49|0.7786856817316798
562088675107172352|a good game|null|0.7570003110696172
562088666701778944|won|single handedly|0.8059741517218462
562088666701778944|great job|null|0.7176687736973063
562088607394324481|won|Of course Brady|0.6745392194237302
562088561827381248|the dumbest goal line play calling|null|-0.893765197813108
562088546572697600|lost|null|-0.6469972329425562
562088542432952320|positive|null|0.7168424083839326
562088542432952320|Stupid|play at the end|-0.6105463433142023
562088528809828352|Worst|null|-0.5991132143696148
562088516356935680|Congrats to|the pats and pats fans|0.8294462782412093
562088480839565312|Holy|null|0.40209773927084985
562088480839565312|shit is|null|-0.8053406931054015
562088456856567810|legendary|quarterbacks|0.5685799620527161
562088456856567810|suffer|null|-0.6904825506134059
562088390544216064|the best|null|0.6632059471373711
562088376627511296|stupid|things|-0.5025438645413814
562088364191383552|to the super bowl|null|0.7456152186238567
562088364191383552|may have lost|My team|-0.32219835911399836
562088316305043458|a good|ass game|0.6105463433142023
562088301926957057|didn't win|null|-0.7386122944325807
562088301926957057|lost|The @Seahawks|-0.5274215517597863
562088255470837761|thank you|Seahawks|0.7786856817316798
562088255470837761|generous|donation of SB49 championship shirts to Africa|0.5685799620527161
562088225460998144|win|null|0.6745392194237302
562088183618621440|mad|bro|-0.21940326173121785
562088136931430402|win|the Patriots|0.8059741517218462
562088124353118208|win with|null|0.6745392194237302
562088124353118208|cheated to get to|null|-0.6939632083408412
562088063233708032|are gonna hate hate hate hate hate|null|-1.0
562088028802658304|literally impossible|null|-0.7786856817316798
562088019227062272|Best|QB of all time|0.7570003110696172
562087995826638848|BEST|tweet of the night|0.8325655726868182
562087959478820864|win after|null|0.6745392194237302
562087948804296706|Amazing|Demonstration of that one Seahawks|0.8046293244536922
562087933679640576|like|null|0.7176687736973063
562087933679640576|the most opportune|time|0.7869528858734458
562087921872695297|empowering|null|0.7786856817316798
562087915224711168|lose by|null|-0.29947674827884413
562087885781106689|mad|bro|-0.21940326173121785
562087878684319744|won|The Patriots|0.6745392194237302
562087869188423682|was so looking forward to hearing|Marshawn Lynch|0.8813259494574204
562087869188423682|winning|null|0.5837418433167382
562087845624434689|Well atleast|Seahawk fans|0.705385803401758
562087828679446528|Not a bad|game|0.5274215517597863
562087820714463233|great|Super Bowlcongratulations New England Patriots|0.9239676122601441
562087772635533312|congratulate|SB49 champs|0.8510865864332573
562087752943304704|suddenly won't |My sister and her Seattle-born children|0.0019317477292797184
562087743896174592|Classy|null|0.40209773927084985
562087743896174592|champion|@Patriots|0.7923352042939829
562087701629784064|Really sad|null|-0.5927506825867709
562087701629784064|didn't win|my NYGiants|-0.6745392194237302
562087668428062720|suck|crisp collingsworth|-0.5274215517597863
562087651168485377|stoked right|@erikdmitchell|0.7923352042939829
562087616539942913|Thank you|null|0.8504721398498077
562087616539942913|Good|night|0.6105463433142023
562087616539942913|lose by|null|-0.29947674827884413
562087582192766976|good|thing|0.6105463433142023
562087571065679873|Congrats to|Malcolm Butler|0.8294462782412093
562087563393892354|worst|madden player SB49|-0.7753136443364055
562087554762022913|Sad|null|-0.40209773927084985
562087515788566529|the Champions|null|0.7923352042939829
562087515788566529|love|my Pats PatriotsWIN|0.8053406931054015
562087514739970051|just threw up in|null|-0.8448465972936622
562087509119619072|Thanks|null|0.7786856817316798
562087499124998144|fuck the|Patriots|-0.8294462782412093
562087475204468736|never win|Cheaters|-0.8772756026286468
562087458733449216|right @JanetBoyer SuperBowl SB49 tarot|null|0.7176687736973063
562087456473116672|won at|Someone|0.40622014706639514
562087441004105728|respect for|null|0.7923352042939829
562087441004105728|couldn't be happier right|null|-0.5293955763183159
562087422167887874|hate to be|the vagina on the receiving end of BeastMode tonight|-0.8748623139495181
562087413733163009|puking|almost|-0.7242245628770796
562087412017688576|super|@Patriots|0.8236550729900429
562087412017688576|win|null|0.7603455746964065
562087405889413120|winning|the @Patriots|0.5837418433167382
562087357231665152|Good|job|0.6105463433142023
562087345621463040|Best|Quarterback|0.7570003110696172
562087327715950593|lost|Pete Carroll|-0.5274215517597863
562087305427431424|not too many|null|0.6469972329425562
562087305427431424|pretty awsm|4 tds for Tom Brady|0.8760915327433958
562087292584857600|Congratulations to|the New England Patriots for winning the SuperBowl SB49 28|0.8294462782412093
562087279662219264|sucked|commercials|-0.8712920439966725
562087267007598593|Well done|patriots|0.8905136643857176
562087259189432321|a dead man walking|null|-0.5274215517597863
562087252373688321|Congrats|null|0.9112670967251091
562087207540760576|Congrats|null|0.8294462782412093
562087196870852608|just won|null|0.840513521122326
562087196870852608|a terrible question|null|-0.9107458225962982
562087188800630784|this the kind of |null|0.0017354186135231046
562087188800630784|cares|Only media|0.7989181700741563
562087181422821380|satisfied with|VERY|0.6164072611075689
562087181422821380|Congrats to|the Patriots|0.8294462782412093
562087158874259456|so many bad|levels SB49|-0.6887336106458627
562087157750571008|Thank you|null|0.8504721398498077
562087157750571008|Good|night|0.6105463433142023
562087157750571008|lose by|null|-0.29947674827884413
562087148405661697|yay for|your @Patriots|0.8615014865506475
562087062078517248|Best|part|0.7570003110696172
562087062078517248|win is|of @Patriots SB49|0.6745392194237302
562087062078517248|Thank You|Pats|0.8504721398498077
562087039622205441|gain|null|0.7176687736973063
562087029874257920|glad|null|0.7923352042939829
562087020789788673|So disappointed|null|-0.5563320219677688
562087009468956673|love|New England|0.8053406931054015
562086997859524608|champions|null|0.8615014865506475
562086960958033921|won|Patriots|0.6745392194237302
562086951327911936|great|game|0.9239676122601441
562086951327911936|incredible|Both teams|0.8615014865506475
562086934269280257|A Dumb|play call|-0.5685799620527161
562086934269280257|a dumb|fight|-0.5685799620527161
562086898987175937|Congrats to|the @Patriots SB49 Champions|0.9185206264217542
562086890862415872|win|null|0.8445819659982361
562086855857172480|so exciting|Feb 1|0.5857297458812208
562086844049784832|Damn what an amazing|game|0.934466371400064
562086819387691008|win|Congrats to the Seahawks coaching for the Patriots|0.6745392194237302
562086811082555392|thank|null|0.7456152186238567
562086811082555392|thankyou|null|0.7786856817316798
562086811082555392|revenge|null|-0.6280145725181376
562086775091245058|just won|null|0.6307767201671395
562086775091245058|really bad|null|-0.7786856817316798
562086769428938756|Worst|play call|-0.7753136443364055
562086741239029762|probably broke|this game|-0.5855491636532518
562086734091927555|thank|Brady|0.6280145725181376
562086727813066752|pissed off and depressed|Imma|-0.8510865864332573
562086712386400256|Lloró|null|-0.5274215517597863
562086712386400256|lloro|SB49|-0.5274215517597863
562086704484343808|won't |null|0.0019317477292797184
562086694438973441|never prosper|Cheaters|-0.9783919787230074
562086673061019648|a terribly timed|turnover|-0.5685799620527161
562086672033415169|really enjoyed|null|0.9025871577819432
562086662193561602|win|@Patriots|0.6745392194237302
562086647949303808|Good|Job Patriots|0.7363443338650748
562086647949303808|probably one of the dumbest|plays|-0.5855491636532518
562086646846603265|Well done to|null|0.7338726619544295
562086646846603265|cocky smh|null|-0.6280145725181376
562086640395780098|a great|null|0.8748623139495181
562086640395780098|tired anyways|everyone|-0.7176687736973063
562086631310905344|happy|The @OvertimeIreland guys|0.7923352042939829
562086631310905344|:)|null|0.6280145725181376
562086622158520321|gano|null|0.7786856817316798
562086604848627713|hooray|null|0.3877447091393134
562086574515425281|voted for|Dreamfearlessly|0.7176687736973063
562086564902092800|All the shitty|Hawks|-0.7242245628770796
562086559831175168|congratulating|the @Patriots|0.7786856817316798
562086553342603264|more fun|least this game|0.9184544651344664
562086552260866048|die by|null|-0.42279137987234977
562086515916816385|mad|bro|-0.39388090966436723
562086514910175232|pretty unforgettable|Washington Gurls|0.7176687736973063
562086499953684480|lost in|the Steelers|-0.2703089983249419
562086499953684480|lost like|null|-0.0519514258967053
562086490994262017|win|wanna|0.513460194149056
562086473969987585|babando|null|-0.5274215517597863
562086468680953859|liked|the giant Lion|0.8510865864332573
562086467347169282|Congrats|PatsNation NewEnglandPatriots SB49|0.8294462782412093
562086445641662465|Congrats|@Patriots|0.8905136643857176
562086445641662465|Thanks|@Patriots|0.7786856817316798
562086426607878144|Congratulations|@Patriots|0.8294462782412093
562086419309813761|drunk|null|-0.5274215517597863
562086411243765761|offensive|coordinator on that last possession|-0.7242245628770796
562086402750693377|win in|report on Patriots|0.6745392194237302
562086401936982016|classy|SB49|0.5685799620527161
562086384920698880|Thank you|null|0.8504721398498077
562086384920698880|Good|night|0.6105463433142023
562086384920698880|lose by|null|-0.29947674827884413
562086355032109057|The best|Super Bowl|0.7570003110696172
562086354285518848|just became better|weekend|0.7786856817316798
562086354285518848|Congrats to|your Patriots|0.8294462782412093
